,sig_id,pert_id,pert_iname,pert_type,cell_id,pert_idose,pert_itime,distil_id
31949,LJP009_A549_24H:L22,BRD-A29009894,AZD-1480,trt_cp,A549,0.37 um,24 h,LJP009_A549_24H_X1_F1B19:L22|LJP009_A549_24H_X2_F1B19:L22|LJP009_A549_24H_X3_F1B19:L22|LJP009_A549_24H_X4_F1B19:L22|LJP009_A549_24H_X5_F1B19:L22|LJP009_A549_24H_X6_F1B19:L22
31950,LJP009_A549_24H:L23,BRD-A29009894,AZD-1480,trt_cp,A549,0.12 um,24 h,LJP009_A549_24H_X1_F1B19:L23|LJP009_A549_24H_X2_F1B19:L23|LJP009_A549_24H_X3_F1B19:L23|LJP009_A549_24H_X4_F1B19:L23|LJP009_A549_24H_X5_F1B19:L23|LJP009_A549_24H_X6_F1B19:L23
31951,LJP009_A549_24H:L24,BRD-A29009894,AZD-1480,trt_cp,A549,0.04 um,24 h,LJP009_A549_24H_X1_F1B19:L24|LJP009_A549_24H_X2_F1B19:L24|LJP009_A549_24H_X3_F1B19:L24|LJP009_A549_24H_X4_F1B19:L24|LJP009_A549_24H_X5_F1B19:L24|LJP009_A549_24H_X6_F1B19:L24
31964,LJP009_A549_24H:M13,BRD-K19477839,SGX523,trt_cp,A549,10.0 um,24 h,LJP009_A549_24H_X1_F1B19:M13|LJP009_A549_24H_X3_F1B19:M13|LJP009_A549_24H_X4_F1B19:M13|LJP009_A549_24H_X5_F1B19:M13|LJP009_A549_24H_X6_F1B19:M13
31965,LJP009_A549_24H:M14,BRD-K19477839,SGX523,trt_cp,A549,3.33 um,24 h,LJP009_A549_24H_X1_F1B19:M14|LJP009_A549_24H_X2_F1B19:M14|LJP009_A549_24H_X3_F1B19:M14|LJP009_A549_24H_X4_F1B19:M14|LJP009_A549_24H_X5_F1B19:M14|LJP009_A549_24H_X6_F1B19:M14
31966,LJP009_A549_24H:M15,BRD-K19477839,SGX523,trt_cp,A549,1.11 um,24 h,LJP009_A549_24H_X1_F1B19:M15|LJP009_A549_24H_X2_F1B19:M15|LJP009_A549_24H_X3_F1B19:M15|LJP009_A549_24H_X4_F1B19:M15|LJP009_A549_24H_X5_F1B19:M15|LJP009_A549_24H_X6_F1B19:M15
31967,LJP009_A549_24H:M16,BRD-K19477839,SGX523,trt_cp,A549,0.37 um,24 h,LJP009_A549_24H_X1_F1B19:M16|LJP009_A549_24H_X2_F1B19:M16|LJP009_A549_24H_X3_F1B19:M16|LJP009_A549_24H_X4_F1B19:M16|LJP009_A549_24H_X5_F1B19:M16|LJP009_A549_24H_X6_F1B19:M16
31968,LJP009_A549_24H:M17,BRD-K19477839,SGX523,trt_cp,A549,0.12 um,24 h,LJP009_A549_24H_X1_F1B19:M17|LJP009_A549_24H_X2_F1B19:M17|LJP009_A549_24H_X3_F1B19:M17|LJP009_A549_24H_X4_F1B19:M17|LJP009_A549_24H_X5_F1B19:M17|LJP009_A549_24H_X6_F1B19:M17
31969,LJP009_A549_24H:M18,BRD-K19477839,SGX523,trt_cp,A549,0.04 um,24 h,LJP009_A549_24H_X1_F1B19:M18|LJP009_A549_24H_X2_F1B19:M18|LJP009_A549_24H_X3_F1B19:M18|LJP009_A549_24H_X4_F1B19:M18|LJP009_A549_24H_X5_F1B19:M18|LJP009_A549_24H_X6_F1B19:M18
31982,LJP009_A549_24H:N07,BRD-K16730910,regorafenib,trt_cp,A549,10.0 um,24 h,LJP009_A549_24H_X1_F1B19:N07|LJP009_A549_24H_X2_F1B19:N07|LJP009_A549_24H_X3_F1B19:N07|LJP009_A549_24H_X4_F1B19:N07|LJP009_A549_24H_X5_F1B19:N07|LJP009_A549_24H_X6_F1B19:N07
31983,LJP009_A549_24H:N08,BRD-K16730910,regorafenib,trt_cp,A549,3.33 um,24 h,LJP009_A549_24H_X1_F1B19:N08|LJP009_A549_24H_X2_F1B19:N08|LJP009_A549_24H_X3_F1B19:N08|LJP009_A549_24H_X4_F1B19:N08|LJP009_A549_24H_X5_F1B19:N08|LJP009_A549_24H_X6_F1B19:N08
31984,LJP009_A549_24H:N09,BRD-K16730910,regorafenib,trt_cp,A549,1.11 um,24 h,LJP009_A549_24H_X1_F1B19:N09|LJP009_A549_24H_X3_F1B19:N09|LJP009_A549_24H_X4_F1B19:N09|LJP009_A549_24H_X5_F1B19:N09|LJP009_A549_24H_X6_F1B19:N09
31985,LJP009_A549_24H:N10,BRD-K16730910,regorafenib,trt_cp,A549,0.37 um,24 h,LJP009_A549_24H_X1_F1B19:N10|LJP009_A549_24H_X2_F1B19:N10|LJP009_A549_24H_X3_F1B19:N10|LJP009_A549_24H_X4_F1B19:N10|LJP009_A549_24H_X5_F1B19:N10|LJP009_A549_24H_X6_F1B19:N10
31986,LJP009_A549_24H:N11,BRD-K16730910,regorafenib,trt_cp,A549,0.12 um,24 h,LJP009_A549_24H_X1_F1B19:N11|LJP009_A549_24H_X2_F1B19:N11|LJP009_A549_24H_X3_F1B19:N11|LJP009_A549_24H_X4_F1B19:N11|LJP009_A549_24H_X5_F1B19:N11|LJP009_A549_24H_X6_F1B19:N11
31987,LJP009_A549_24H:N12,BRD-K16730910,regorafenib,trt_cp,A549,0.04 um,24 h,LJP009_A549_24H_X1_F1B19:N12|LJP009_A549_24H_X2_F1B19:N12|LJP009_A549_24H_X3_F1B19:N12|LJP009_A549_24H_X4_F1B19:N12|LJP009_A549_24H_X5_F1B19:N12|LJP009_A549_24H_X6_F1B19:N12
31988,LJP009_A549_24H:N13,BRD-K76401790,JNK-IN-5A,trt_cp,A549,10.0 um,24 h,LJP009_A549_24H_X1_F1B19:N13|LJP009_A549_24H_X2_F1B19:N13|LJP009_A549_24H_X3_F1B19:N13|LJP009_A549_24H_X4_F1B19:N13|LJP009_A549_24H_X5_F1B19:N13|LJP009_A549_24H_X6_F1B19:N13
31989,LJP009_A549_24H:N14,BRD-K76401790,JNK-IN-5A,trt_cp,A549,3.33 um,24 h,LJP009_A549_24H_X1_F1B19:N14|LJP009_A549_24H_X2_F1B19:N14|LJP009_A549_24H_X3_F1B19:N14|LJP009_A549_24H_X4_F1B19:N14|LJP009_A549_24H_X5_F1B19:N14|LJP009_A549_24H_X6_F1B19:N14
31990,LJP009_A549_24H:N15,BRD-K76401790,JNK-IN-5A,trt_cp,A549,1.11 um,24 h,LJP009_A549_24H_X1_F1B19:N15|LJP009_A549_24H_X2_F1B19:N15|LJP009_A549_24H_X3_F1B19:N15|LJP009_A549_24H_X4_F1B19:N15|LJP009_A549_24H_X5_F1B19:N15|LJP009_A549_24H_X6_F1B19:N15
31991,LJP009_A549_24H:N16,BRD-K76401790,JNK-IN-5A,trt_cp,A549,0.37 um,24 h,LJP009_A549_24H_X1_F1B19:N16|LJP009_A549_24H_X3_F1B19:N16|LJP009_A549_24H_X4_F1B19:N16|LJP009_A549_24H_X5_F1B19:N16|LJP009_A549_24H_X6_F1B19:N16
31992,LJP009_A549_24H:N17,BRD-K76401790,JNK-IN-5A,trt_cp,A549,0.12 um,24 h,LJP009_A549_24H_X1_F1B19:N17|LJP009_A549_24H_X2_F1B19:N17|LJP009_A549_24H_X3_F1B19:N17|LJP009_A549_24H_X4_F1B19:N17|LJP009_A549_24H_X5_F1B19:N17|LJP009_A549_24H_X6_F1B19:N17
31993,LJP009_A549_24H:N18,BRD-K76401790,JNK-IN-5A,trt_cp,A549,0.04 um,24 h,LJP009_A549_24H_X1_F1B19:N18|LJP009_A549_24H_X2_F1B19:N18|LJP009_A549_24H_X3_F1B19:N18|LJP009_A549_24H_X4_F1B19:N18|LJP009_A549_24H_X5_F1B19:N18|LJP009_A549_24H_X6_F1B19:N18
32000,LJP009_A549_24H:O01,BRD-K49865102,PD-0325901,trt_cp,A549,10.0 um,24 h,LJP009_A549_24H_X1_F1B19:O01|LJP009_A549_24H_X2_F1B19:O01|LJP009_A549_24H_X3_F1B19:O01|LJP009_A549_24H_X4_F1B19:O01|LJP009_A549_24H_X5_F1B19:O01|LJP009_A549_24H_X6_F1B19:O01
32001,LJP009_A549_24H:O02,BRD-K49865102,PD-0325901,trt_cp,A549,3.33 um,24 h,LJP009_A549_24H_X1_F1B19:O02|LJP009_A549_24H_X3_F1B19:O02|LJP009_A549_24H_X4_F1B19:O02|LJP009_A549_24H_X5_F1B19:O02|LJP009_A549_24H_X6_F1B19:O02
32002,LJP009_A549_24H:O03,BRD-K49865102,PD-0325901,trt_cp,A549,1.11 um,24 h,LJP009_A549_24H_X1_F1B19:O03|LJP009_A549_24H_X3_F1B19:O03|LJP009_A549_24H_X4_F1B19:O03|LJP009_A549_24H_X5_F1B19:O03|LJP009_A549_24H_X6_F1B19:O03
32003,LJP009_A549_24H:O04,BRD-K49865102,PD-0325901,trt_cp,A549,0.37 um,24 h,LJP009_A549_24H_X1_F1B19:O04|LJP009_A549_24H_X2_F1B19:O04|LJP009_A549_24H_X3_F1B19:O04|LJP009_A549_24H_X4_F1B19:O04|LJP009_A549_24H_X5_F1B19:O04|LJP009_A549_24H_X6_F1B19:O04
32004,LJP009_A549_24H:O05,BRD-K49865102,PD-0325901,trt_cp,A549,0.12 um,24 h,LJP009_A549_24H_X1_F1B19:O05|LJP009_A549_24H_X2_F1B19:O05|LJP009_A549_24H_X3_F1B19:O05|LJP009_A549_24H_X4_F1B19:O05|LJP009_A549_24H_X5_F1B19:O05|LJP009_A549_24H_X6_F1B19:O05
32005,LJP009_A549_24H:O06,BRD-K49865102,PD-0325901,trt_cp,A549,0.04 um,24 h,LJP009_A549_24H_X1_F1B19:O06|LJP009_A549_24H_X2_F1B19:O06|LJP009_A549_24H_X3_F1B19:O06|LJP009_A549_24H_X4_F1B19:O06|LJP009_A549_24H_X5_F1B19:O06|LJP009_A549_24H_X6_F1B19:O06
33942,LJP009_HEPG2_24H:A03,BRD-K81418486,vorinostat,trt_cp,HEPG2,10.0 um,24 h,LJP009_HEPG2_24H_X1_B20:A03|LJP009_HEPG2_24H_X2_B20:A03|LJP009_HEPG2_24H_X3_B20:A03
33952,LJP009_HEPG2_24H:A13,BRD-K50387473,XMD-892,trt_cp,HEPG2,10.0 um,24 h,LJP009_HEPG2_24H_X1_B20:A13|LJP009_HEPG2_24H_X2_B20:A13|LJP009_HEPG2_24H_X3_B20:A13
33953,LJP009_HEPG2_24H:A14,BRD-K50387473,XMD-892,trt_cp,HEPG2,3.33 um,24 h,LJP009_HEPG2_24H_X1_B20:A14|LJP009_HEPG2_24H_X2_B20:A14|LJP009_HEPG2_24H_X3_B20:A14
33954,LJP009_HEPG2_24H:A15,BRD-K50387473,XMD-892,trt_cp,HEPG2,1.11 um,24 h,LJP009_HEPG2_24H_X1_B20:A15|LJP009_HEPG2_24H_X2_B20:A15|LJP009_HEPG2_24H_X3_B20:A15
33955,LJP009_HEPG2_24H:A16,BRD-K50387473,XMD-892,trt_cp,HEPG2,0.37 um,24 h,LJP009_HEPG2_24H_X1_B20:A16|LJP009_HEPG2_24H_X2_B20:A16|LJP009_HEPG2_24H_X3_B20:A16
33956,LJP009_HEPG2_24H:A17,BRD-K50387473,XMD-892,trt_cp,HEPG2,0.12 um,24 h,LJP009_HEPG2_24H_X1_B20:A17|LJP009_HEPG2_24H_X2_B20:A17|LJP009_HEPG2_24H_X3_B20:A17
33957,LJP009_HEPG2_24H:A18,BRD-K50387473,XMD-892,trt_cp,HEPG2,0.04 um,24 h,LJP009_HEPG2_24H_X1_B20:A18|LJP009_HEPG2_24H_X2_B20:A18|LJP009_HEPG2_24H_X3_B20:A18
33958,LJP009_HEPG2_24H:A19,BRD-A10523515,GSK-429286A,trt_cp,HEPG2,10.0 um,24 h,LJP009_HEPG2_24H_X1_B20:A19|LJP009_HEPG2_24H_X2_B20:A19|LJP009_HEPG2_24H_X3_B20:A19
33959,LJP009_HEPG2_24H:A20,BRD-A10523515,GSK-429286A,trt_cp,HEPG2,3.33 um,24 h,LJP009_HEPG2_24H_X1_B20:A20|LJP009_HEPG2_24H_X2_B20:A20|LJP009_HEPG2_24H_X3_B20:A20
33960,LJP009_HEPG2_24H:A21,BRD-A10523515,GSK-429286A,trt_cp,HEPG2,1.11 um,24 h,LJP009_HEPG2_24H_X1_B20:A21|LJP009_HEPG2_24H_X2_B20:A21|LJP009_HEPG2_24H_X3_B20:A21
33961,LJP009_HEPG2_24H:A22,BRD-A10523515,GSK-429286A,trt_cp,HEPG2,0.37 um,24 h,LJP009_HEPG2_24H_X1_B20:A22|LJP009_HEPG2_24H_X2_B20:A22|LJP009_HEPG2_24H_X3_B20:A22
33962,LJP009_HEPG2_24H:A23,BRD-A10523515,GSK-429286A,trt_cp,HEPG2,0.12 um,24 h,LJP009_HEPG2_24H_X1_B20:A23|LJP009_HEPG2_24H_X3_B20:A23
33963,LJP009_HEPG2_24H:A24,BRD-A10523515,GSK-429286A,trt_cp,HEPG2,0.04 um,24 h,LJP009_HEPG2_24H_X1_B20:A24|LJP009_HEPG2_24H_X2_B20:A24|LJP009_HEPG2_24H_X3_B20:A24
33965,LJP009_HEPG2_24H:B04,BRD-K21680192,mitoxantrone,trt_cp,HEPG2,10.0 um,24 h,LJP009_HEPG2_24H_X1_B20:B04|LJP009_HEPG2_24H_X2_B20:B04|LJP009_HEPG2_24H_X3_B20:B04
33968,LJP009_HEPG2_24H:B07,BRD-U86686840,AZD-7762,trt_cp,HEPG2,10.0 um,24 h,LJP009_HEPG2_24H_X1_B20:B07|LJP009_HEPG2_24H_X2_B20:B07|LJP009_HEPG2_24H_X3_B20:B07
33969,LJP009_HEPG2_24H:B08,BRD-U86686840,AZD-7762,trt_cp,HEPG2,3.33 um,24 h,LJP009_HEPG2_24H_X1_B20:B08|LJP009_HEPG2_24H_X2_B20:B08|LJP009_HEPG2_24H_X3_B20:B08
33970,LJP009_HEPG2_24H:B09,BRD-U86686840,AZD-7762,trt_cp,HEPG2,1.11 um,24 h,LJP009_HEPG2_24H_X1_B20:B09|LJP009_HEPG2_24H_X2_B20:B09|LJP009_HEPG2_24H_X3_B20:B09
33971,LJP009_HEPG2_24H:B10,BRD-U86686840,AZD-7762,trt_cp,HEPG2,0.37 um,24 h,LJP009_HEPG2_24H_X1_B20:B10|LJP009_HEPG2_24H_X2_B20:B10|LJP009_HEPG2_24H_X3_B20:B10
33972,LJP009_HEPG2_24H:B11,BRD-U86686840,AZD-7762,trt_cp,HEPG2,0.12 um,24 h,LJP009_HEPG2_24H_X1_B20:B11|LJP009_HEPG2_24H_X2_B20:B11|LJP009_HEPG2_24H_X3_B20:B11
33973,LJP009_HEPG2_24H:B12,BRD-U86686840,AZD-7762,trt_cp,HEPG2,0.04 um,24 h,LJP009_HEPG2_24H_X1_B20:B12|LJP009_HEPG2_24H_X2_B20:B12|LJP009_HEPG2_24H_X3_B20:B12
33980,LJP009_HEPG2_24H:B19,BRD-U70626184,BI-2536,trt_cp,HEPG2,10.0 um,24 h,LJP009_HEPG2_24H_X1_B20:B19|LJP009_HEPG2_24H_X2_B20:B19|LJP009_HEPG2_24H_X3_B20:B19
33981,LJP009_HEPG2_24H:B20,BRD-U70626184,BI-2536,trt_cp,HEPG2,3.33 um,24 h,LJP009_HEPG2_24H_X1_B20:B20|LJP009_HEPG2_24H_X2_B20:B20|LJP009_HEPG2_24H_X3_B20:B20
33982,LJP009_HEPG2_24H:B21,BRD-U70626184,BI-2536,trt_cp,HEPG2,1.11 um,24 h,LJP009_HEPG2_24H_X1_B20:B21|LJP009_HEPG2_24H_X2_B20:B21|LJP009_HEPG2_24H_X3_B20:B21
33983,LJP009_HEPG2_24H:B22,BRD-U70626184,BI-2536,trt_cp,HEPG2,0.37 um,24 h,LJP009_HEPG2_24H_X1_B20:B22|LJP009_HEPG2_24H_X3_B20:B22
33984,LJP009_HEPG2_24H:B23,BRD-U70626184,BI-2536,trt_cp,HEPG2,0.12 um,24 h,LJP009_HEPG2_24H_X1_B20:B23|LJP009_HEPG2_24H_X3_B20:B23
33985,LJP009_HEPG2_24H:B24,BRD-U70626184,BI-2536,trt_cp,HEPG2,0.04 um,24 h,LJP009_HEPG2_24H_X1_B20:B24|LJP009_HEPG2_24H_X2_B20:B24|LJP009_HEPG2_24H_X3_B20:B24
33992,LJP009_HEPG2_24H:C07,BRD-K97056771,GNF-2,trt_cp,HEPG2,10.0 um,24 h,LJP009_HEPG2_24H_X1_B20:C07|LJP009_HEPG2_24H_X2_B20:C07|LJP009_HEPG2_24H_X3_B20:C07
33993,LJP009_HEPG2_24H:C08,BRD-K97056771,GNF-2,trt_cp,HEPG2,3.33 um,24 h,LJP009_HEPG2_24H_X1_B20:C08|LJP009_HEPG2_24H_X2_B20:C08|LJP009_HEPG2_24H_X3_B20:C08
33994,LJP009_HEPG2_24H:C09,BRD-K97056771,GNF-2,trt_cp,HEPG2,1.11 um,24 h,LJP009_HEPG2_24H_X1_B20:C09|LJP009_HEPG2_24H_X2_B20:C09|LJP009_HEPG2_24H_X3_B20:C09
33995,LJP009_HEPG2_24H:C10,BRD-K97056771,GNF-2,trt_cp,HEPG2,0.37 um,24 h,LJP009_HEPG2_24H_X1_B20:C10|LJP009_HEPG2_24H_X2_B20:C10|LJP009_HEPG2_24H_X3_B20:C10
33996,LJP009_HEPG2_24H:C11,BRD-K97056771,GNF-2,trt_cp,HEPG2,0.12 um,24 h,LJP009_HEPG2_24H_X1_B20:C11|LJP009_HEPG2_24H_X2_B20:C11|LJP009_HEPG2_24H_X3_B20:C11
33997,LJP009_HEPG2_24H:C12,BRD-K97056771,GNF-2,trt_cp,HEPG2,0.04 um,24 h,LJP009_HEPG2_24H_X1_B20:C12|LJP009_HEPG2_24H_X2_B20:C12|LJP009_HEPG2_24H_X3_B20:C12
34020,LJP009_HEPG2_24H:D13,BRD-K52751261,TAK-715,trt_cp,HEPG2,10.0 um,24 h,LJP009_HEPG2_24H_X1_B20:D13|LJP009_HEPG2_24H_X2_B20:D13|LJP009_HEPG2_24H_X3_B20:D13
34021,LJP009_HEPG2_24H:D14,BRD-K52751261,TAK-715,trt_cp,HEPG2,3.33 um,24 h,LJP009_HEPG2_24H_X1_B20:D14|LJP009_HEPG2_24H_X2_B20:D14|LJP009_HEPG2_24H_X3_B20:D14
34022,LJP009_HEPG2_24H:D15,BRD-K52751261,TAK-715,trt_cp,HEPG2,1.11 um,24 h,LJP009_HEPG2_24H_X1_B20:D15|LJP009_HEPG2_24H_X2_B20:D15|LJP009_HEPG2_24H_X3_B20:D15
34023,LJP009_HEPG2_24H:D16,BRD-K52751261,TAK-715,trt_cp,HEPG2,0.37 um,24 h,LJP009_HEPG2_24H_X1_B20:D16|LJP009_HEPG2_24H_X2_B20:D16|LJP009_HEPG2_24H_X3_B20:D16
34024,LJP009_HEPG2_24H:D17,BRD-K52751261,TAK-715,trt_cp,HEPG2,0.12 um,24 h,LJP009_HEPG2_24H_X1_B20:D17|LJP009_HEPG2_24H_X2_B20:D17|LJP009_HEPG2_24H_X3_B20:D17
34025,LJP009_HEPG2_24H:D18,BRD-K52751261,TAK-715,trt_cp,HEPG2,0.04 um,24 h,LJP009_HEPG2_24H_X1_B20:D18|LJP009_HEPG2_24H_X2_B20:D18|LJP009_HEPG2_24H_X3_B20:D18
34026,LJP009_HEPG2_24H:D19,BRD-K83963101,MLN-8054,trt_cp,HEPG2,10.0 um,24 h,LJP009_HEPG2_24H_X1_B20:D19|LJP009_HEPG2_24H_X2_B20:D19|LJP009_HEPG2_24H_X3_B20:D19
34027,LJP009_HEPG2_24H:D20,BRD-K83963101,MLN-8054,trt_cp,HEPG2,3.33 um,24 h,LJP009_HEPG2_24H_X1_B20:D20|LJP009_HEPG2_24H_X2_B20:D20|LJP009_HEPG2_24H_X3_B20:D20
34028,LJP009_HEPG2_24H:D21,BRD-K83963101,MLN-8054,trt_cp,HEPG2,1.11 um,24 h,LJP009_HEPG2_24H_X1_B20:D21|LJP009_HEPG2_24H_X2_B20:D21|LJP009_HEPG2_24H_X3_B20:D21
34029,LJP009_HEPG2_24H:D22,BRD-K83963101,MLN-8054,trt_cp,HEPG2,0.37 um,24 h,LJP009_HEPG2_24H_X1_B20:D22|LJP009_HEPG2_24H_X2_B20:D22|LJP009_HEPG2_24H_X3_B20:D22
34030,LJP009_HEPG2_24H:D23,BRD-K83963101,MLN-8054,trt_cp,HEPG2,0.12 um,24 h,LJP009_HEPG2_24H_X1_B20:D23|LJP009_HEPG2_24H_X2_B20:D23|LJP009_HEPG2_24H_X3_B20:D23
34031,LJP009_HEPG2_24H:D24,BRD-K83963101,MLN-8054,trt_cp,HEPG2,0.04 um,24 h,LJP009_HEPG2_24H_X1_B20:D24|LJP009_HEPG2_24H_X2_B20:D24|LJP009_HEPG2_24H_X3_B20:D24
34067,LJP009_HEPG2_24H:F13,BRD-K53561341,aurora-a-inhibitor-i,trt_cp,HEPG2,10.0 um,24 h,LJP009_HEPG2_24H_X1_B20:F13|LJP009_HEPG2_24H_X2_B20:F13|LJP009_HEPG2_24H_X3_B20:F13
34068,LJP009_HEPG2_24H:F14,BRD-K53561341,aurora-a-inhibitor-i,trt_cp,HEPG2,3.33 um,24 h,LJP009_HEPG2_24H_X1_B20:F14|LJP009_HEPG2_24H_X2_B20:F14|LJP009_HEPG2_24H_X3_B20:F14
34069,LJP009_HEPG2_24H:F15,BRD-K53561341,aurora-a-inhibitor-i,trt_cp,HEPG2,1.11 um,24 h,LJP009_HEPG2_24H_X1_B20:F15|LJP009_HEPG2_24H_X2_B20:F15|LJP009_HEPG2_24H_X3_B20:F15
34070,LJP009_HEPG2_24H:F16,BRD-K53561341,aurora-a-inhibitor-i,trt_cp,HEPG2,0.37 um,24 h,LJP009_HEPG2_24H_X1_B20:F16|LJP009_HEPG2_24H_X2_B20:F16|LJP009_HEPG2_24H_X3_B20:F16
34071,LJP009_HEPG2_24H:F17,BRD-K53561341,aurora-a-inhibitor-i,trt_cp,HEPG2,0.12 um,24 h,LJP009_HEPG2_24H_X1_B20:F17|LJP009_HEPG2_24H_X2_B20:F17|LJP009_HEPG2_24H_X3_B20:F17
34072,LJP009_HEPG2_24H:F18,BRD-K53561341,aurora-a-inhibitor-i,trt_cp,HEPG2,0.04 um,24 h,LJP009_HEPG2_24H_X1_B20:F18|LJP009_HEPG2_24H_X2_B20:F18|LJP009_HEPG2_24H_X3_B20:F18
34073,LJP009_HEPG2_24H:F19,BRD-K87904882,chelerythrine,trt_cp,HEPG2,10.0 um,24 h,LJP009_HEPG2_24H_X1_B20:F19|LJP009_HEPG2_24H_X2_B20:F19
34074,LJP009_HEPG2_24H:F20,BRD-K87904882,chelerythrine,trt_cp,HEPG2,3.33 um,24 h,LJP009_HEPG2_24H_X1_B20:F20|LJP009_HEPG2_24H_X2_B20:F20|LJP009_HEPG2_24H_X3_B20:F20
34075,LJP009_HEPG2_24H:F21,BRD-K87904882,chelerythrine,trt_cp,HEPG2,1.11 um,24 h,LJP009_HEPG2_24H_X1_B20:F21|LJP009_HEPG2_24H_X2_B20:F21|LJP009_HEPG2_24H_X3_B20:F21
34076,LJP009_HEPG2_24H:F22,BRD-K87904882,chelerythrine,trt_cp,HEPG2,0.37 um,24 h,LJP009_HEPG2_24H_X1_B20:F22|LJP009_HEPG2_24H_X2_B20:F22|LJP009_HEPG2_24H_X3_B20:F22
34077,LJP009_HEPG2_24H:F23,BRD-K87904882,chelerythrine,trt_cp,HEPG2,0.12 um,24 h,LJP009_HEPG2_24H_X1_B20:F23|LJP009_HEPG2_24H_X2_B20:F23|LJP009_HEPG2_24H_X3_B20:F23
34078,LJP009_HEPG2_24H:F24,BRD-K87904882,chelerythrine,trt_cp,HEPG2,0.04 um,24 h,LJP009_HEPG2_24H_X1_B20:F24|LJP009_HEPG2_24H_X2_B20:F24|LJP009_HEPG2_24H_X3_B20:F24
34091,LJP009_HEPG2_24H:G13,BRD-K49328571,dasatinib,trt_cp,HEPG2,10.0 um,24 h,LJP009_HEPG2_24H_X1_B20:G13|LJP009_HEPG2_24H_X2_B20:G13|LJP009_HEPG2_24H_X3_B20:G13
34092,LJP009_HEPG2_24H:G14,BRD-K49328571,dasatinib,trt_cp,HEPG2,3.33 um,24 h,LJP009_HEPG2_24H_X1_B20:G14|LJP009_HEPG2_24H_X2_B20:G14|LJP009_HEPG2_24H_X3_B20:G14
34093,LJP009_HEPG2_24H:G15,BRD-K49328571,dasatinib,trt_cp,HEPG2,1.11 um,24 h,LJP009_HEPG2_24H_X1_B20:G15|LJP009_HEPG2_24H_X2_B20:G15|LJP009_HEPG2_24H_X3_B20:G15
34094,LJP009_HEPG2_24H:G16,BRD-K49328571,dasatinib,trt_cp,HEPG2,0.37 um,24 h,LJP009_HEPG2_24H_X1_B20:G16|LJP009_HEPG2_24H_X2_B20:G16|LJP009_HEPG2_24H_X3_B20:G16
34095,LJP009_HEPG2_24H:G17,BRD-K49328571,dasatinib,trt_cp,HEPG2,0.12 um,24 h,LJP009_HEPG2_24H_X1_B20:G17|LJP009_HEPG2_24H_X2_B20:G17|LJP009_HEPG2_24H_X3_B20:G17
34096,LJP009_HEPG2_24H:G18,BRD-K49328571,dasatinib,trt_cp,HEPG2,0.04 um,24 h,LJP009_HEPG2_24H_X1_B20:G18|LJP009_HEPG2_24H_X2_B20:G18|LJP009_HEPG2_24H_X3_B20:G18
34109,LJP009_HEPG2_24H:H07,BRD-K09951645,dabrafenib,trt_cp,HEPG2,10.0 um,24 h,LJP009_HEPG2_24H_X1_B20:H07|LJP009_HEPG2_24H_X2_B20:H07|LJP009_HEPG2_24H_X3_B20:H07
34110,LJP009_HEPG2_24H:H08,BRD-K09951645,dabrafenib,trt_cp,HEPG2,3.33 um,24 h,LJP009_HEPG2_24H_X1_B20:H08|LJP009_HEPG2_24H_X2_B20:H08|LJP009_HEPG2_24H_X3_B20:H08
34111,LJP009_HEPG2_24H:H09,BRD-K09951645,dabrafenib,trt_cp,HEPG2,1.11 um,24 h,LJP009_HEPG2_24H_X1_B20:H09|LJP009_HEPG2_24H_X2_B20:H09|LJP009_HEPG2_24H_X3_B20:H09
34112,LJP009_HEPG2_24H:H10,BRD-K09951645,dabrafenib,trt_cp,HEPG2,0.37 um,24 h,LJP009_HEPG2_24H_X1_B20:H10|LJP009_HEPG2_24H_X2_B20:H10|LJP009_HEPG2_24H_X3_B20:H10
34113,LJP009_HEPG2_24H:H11,BRD-K09951645,dabrafenib,trt_cp,HEPG2,0.12 um,24 h,LJP009_HEPG2_24H_X1_B20:H11|LJP009_HEPG2_24H_X2_B20:H11|LJP009_HEPG2_24H_X3_B20:H11
34114,LJP009_HEPG2_24H:H12,BRD-K09951645,dabrafenib,trt_cp,HEPG2,0.04 um,24 h,LJP009_HEPG2_24H_X1_B20:H12|LJP009_HEPG2_24H_X2_B20:H12|LJP009_HEPG2_24H_X3_B20:H12
34115,LJP009_HEPG2_24H:H13,BRD-K91900765,VX-745,trt_cp,HEPG2,10.0 um,24 h,LJP009_HEPG2_24H_X1_B20:H13|LJP009_HEPG2_24H_X2_B20:H13|LJP009_HEPG2_24H_X3_B20:H13
34116,LJP009_HEPG2_24H:H14,BRD-K91900765,VX-745,trt_cp,HEPG2,3.33 um,24 h,LJP009_HEPG2_24H_X1_B20:H14|LJP009_HEPG2_24H_X2_B20:H14|LJP009_HEPG2_24H_X3_B20:H14
34117,LJP009_HEPG2_24H:H15,BRD-K91900765,VX-745,trt_cp,HEPG2,1.11 um,24 h,LJP009_HEPG2_24H_X1_B20:H15|LJP009_HEPG2_24H_X2_B20:H15|LJP009_HEPG2_24H_X3_B20:H15
34118,LJP009_HEPG2_24H:H16,BRD-K91900765,VX-745,trt_cp,HEPG2,0.37 um,24 h,LJP009_HEPG2_24H_X1_B20:H16|LJP009_HEPG2_24H_X2_B20:H16|LJP009_HEPG2_24H_X3_B20:H16
